Fecha, Hora,Estado_general, Estado_detallado, Valor de Prediccion
2024-10-04,01:54:33,Estable,Estable,0.15493557
2024-10-04,01:54:34,Estable,Estable,0.15807553
2024-10-04,01:54:34,Estable,Estable,0.159154
2024-10-04,01:54:34,Estable,Estable,0.16761295
2024-10-04,01:54:34,Estable,Estable,0.1333603
2024-10-04,01:54:34,Estable,Estable,0.15822959
2024-10-04,01:54:34,Estable,Estable,0.1557549
2024-10-04,01:54:34,Estable,Estable,0.15253846
2024-10-04,01:54:34,Estable,Estable,0.14584395
2024-10-04,01:54:34,Estable,Estable,0.13475774
2024-10-04,01:54:34,Estable,Estable,0.14454381
2024-10-04,01:54:34,Estable,Estable,0.14155054
2024-10-04,01:54:35,Estable,Estable,0.13573964
2024-10-04,01:54:35,Estable,Estable,0.13176233
2024-10-04,01:54:35,Estable,Estable,0.13394067
2024-10-04,01:54:35,Estable,Estable,0.14266285
2024-10-04,01:54:35,Estable,Estable,0.15249614
2024-10-04,01:54:35,Estable,Estable,0.14026774
2024-10-04,01:54:35,Estable,Estable,0.13451487
2024-10-04,01:54:35,Estable,Estable,0.13101067
2024-10-04,01:54:35,Estable,Estable,0.13769121
2024-10-04,01:54:35,Estable,Estable,0.1425314
2024-10-04,01:54:35,Estable,Estable,0.13369203
2024-10-04,01:54:35,Estable,Estable,0.1362398
2024-10-04,01:54:36,Estable,Estable,0.12641041
2024-10-04,01:54:36,Estable,Estable,0.13152662
2024-10-04,01:54:36,Estable,Estable,0.12078412
2024-10-04,01:54:36,Estable,Estable,0.116116114
2024-10-04,01:54:36,Estable,Estable,0.110168375
2024-10-04,01:54:36,Estable,Estable,0.124612026
2024-10-04,01:54:36,Estable,Estable,0.123253874
2024-10-04,01:54:36,Estable,Estable,0.13684525
2024-10-04,01:54:36,Estable,Estable,0.12637709
2024-10-04,01:54:36,Estable,Estable,0.12142838
2024-10-04,01:54:36,Estable,Estable,0.12864605
2024-10-04,01:54:36,Estable,Estable,0.121836595
2024-10-04,01:54:37,Estable,Estable,0.12048645
2024-10-04,01:54:37,Estable,Estable,0.12122359
2024-10-04,01:54:37,Estable,Estable,0.1288329
2024-10-04,01:54:37,Estable,Estable,0.13302027
2024-10-04,01:54:37,Estable,Estable,0.12944287
2024-10-04,01:54:37,Estable,Estable,0.13765617
2024-10-04,01:54:37,Estable,Estable,0.16566564
2024-10-04,01:54:37,Estable,Estable,0.1703195
2024-10-04,01:54:37,Estable,Estable,0.16369607
2024-10-04,01:54:37,Estable,Estable,0.15860975
2024-10-04,01:54:37,Estable,Estable,0.15520576
2024-10-04,01:54:37,Estable,Estable,0.16469696
2024-10-04,01:54:38,Estable,Estable,0.17814049
2024-10-04,01:54:38,Estable,Estable,0.21300535
2024-10-04,01:54:38,Estable,Estable,0.22329013
2024-10-04,01:54:38,Estable,Estable,0.23384818
2024-10-04,01:54:38,Estable,Estable,0.22567134
2024-10-04,01:54:38,Estable,Estable,0.2260742
2024-10-04,01:54:38,Estable,Estable,0.13202152
2024-10-04,01:54:38,Estable,Estable,0.13155316
2024-10-04,01:54:38,Estable,Estable,0.12434686
2024-10-04,01:54:38,Estable,Estable,0.12588254
2024-10-04,01:54:38,Estable,Estable,0.12902942
2024-10-04,01:54:39,Estable,Estable,0.13238744
2024-10-04,01:54:39,Estable,Estable,0.1377597
2024-10-04,01:54:39,Estable,Estable,0.13967262
2024-10-04,01:54:39,Estable,Estable,0.14731224
2024-10-04,01:54:39,Estable,Estable,0.14857304
2024-10-04,01:54:39,Estable,Estable,0.15260878
2024-10-04,01:54:39,Estable,Estable,0.15523477
2024-10-04,01:54:39,Estable,Estable,0.16143928
2024-10-04,01:54:39,Estable,Estable,0.16426043
2024-10-04,01:54:39,Estable,Estable,0.16824079
2024-10-04,01:54:39,Estable,Estable,0.16917406
2024-10-04,01:54:39,Estable,Estable,0.17332412
2024-10-04,01:54:40,Estable,Estable,0.20947076
2024-10-04,01:54:40,Estable,Estable,0.21152204
2024-10-04,01:54:40,Estable,Estable,0.21708997
2024-10-04,01:54:40,Estable,Estable,0.22134738
2024-10-04,01:54:40,Estable,Estable,0.22171272
2024-10-04,01:54:40,Estable,Estable,0.22679432
2024-10-04,01:54:40,Estable,Estable,0.23225038
2024-10-04,01:54:40,Estable,Estable,0.23025069
2024-10-04,01:54:40,Estable,Estable,0.23462386
2024-10-04,01:54:40,Estable,Estable,0.22948031
2024-10-04,01:54:40,Estable,Estable,0.20258291
2024-10-04,01:54:40,Estable,Estable,0.18581876
2024-10-04,01:54:41,Estable,Estable,0.18530595
2024-10-04,01:54:41,Estable,Estable,0.18995284
2024-10-04,01:54:41,Estable,Estable,0.17358637
2024-10-04,01:54:41,Estable,Estable,0.17489946
2024-10-04,01:54:41,Estable,Estable,0.18079685
2024-10-04,01:54:41,Estable,Estable,0.18362056
2024-10-04,01:54:41,Estable,Estable,0.1735355
2024-10-04,01:54:41,Estable,Estable,0.16558683
2024-10-04,01:54:41,Estable,Estable,0.15832104
2024-10-04,01:54:41,Estable,Estable,0.15756573
2024-10-04,01:54:42,Estable,Estable,0.1595329
2024-10-04,01:54:42,Estable,Estable,0.15972404
2024-10-04,01:54:42,Estable,Estable,0.16320707
2024-10-04,01:54:42,Estable,Estable,0.16296667
2024-10-04,01:54:42,Estable,Estable,0.1701362
2024-10-04,01:54:42,Estable,Estable,0.17216568
2024-10-04,01:54:42,Estable,Estable,0.17266105
2024-10-04,01:54:42,Estable,Estable,0.16804473
2024-10-04,01:54:42,Estable,Estable,0.16326529
2024-10-04,01:54:42,Estable,Estable,0.1631395
2024-10-04,01:54:42,Estable,Estable,0.16439492
2024-10-04,01:54:42,Estable,Estable,0.16171308
2024-10-04,01:54:43,Estable,Estable,0.16380905
2024-10-04,01:54:43,Estable,Estable,0.16612525
2024-10-04,01:54:43,Estable,Estable,0.16523688
2024-10-04,01:54:43,Estable,Estable,0.16491759
2024-10-04,01:54:43,Estable,Estable,0.16098517
2024-10-04,01:54:43,Estable,Estable,0.16414952
2024-10-04,01:54:43,Estable,Estable,0.17568988
2024-10-04,01:54:43,Estable,Estable,0.17563695
2024-10-04,01:54:43,Estable,Estable,0.17727146
2024-10-04,01:54:43,Estable,Estable,0.1723504
2024-10-04,01:54:43,Estable,Estable,0.20586552
2024-10-04,01:54:43,Estable,Estable,0.22808902
2024-10-04,01:54:44,Estable,Estable,0.24919367
2024-10-04,01:54:44,Estable,Estable,0.2599853
2024-10-04,01:54:44,Estable,Estable,0.25950003
2024-10-04,01:54:44,Estable,Estable,0.2664641
2024-10-04,01:54:44,Estable,Estable,0.26300767
2024-10-04,01:54:44,Estable,Estable,0.23008053
2024-10-04,01:54:44,Estable,Estable,0.2999893
2024-10-04,01:54:44,Estable,Estable,0.3104975
2024-10-04,01:54:44,Estable,Estable,0.29181597
2024-10-04,01:54:44,Estable,Estable,0.3106403
2024-10-04,01:54:44,Estable,Estable,0.30753163
2024-10-04,01:54:45,Estable,Estable,0.3031866
2024-10-04,01:54:45,Estable,Estable,0.30122387
2024-10-04,01:54:45,Estable,Estable,0.3272754
2024-10-04,01:54:45,Estable,Estable,0.34170943
2024-10-04,01:54:45,Estable,Estable,0.3111494
2024-10-04,01:54:45,Estable,Estable,0.33628196
2024-10-04,01:54:45,Estable,Estable,0.304981
2024-10-04,01:54:45,Estable,Estable,0.3207877
2024-10-04,01:54:45,Estable,Estable,0.27801037
2024-10-04,01:54:45,Estable,Estable,0.2646678
2024-10-04,01:54:45,Estable,Estable,0.25006315
2024-10-04,01:54:45,Estable,Estable,0.25117153
2024-10-04,01:54:46,Estable,Estable,0.24530526
2024-10-04,01:54:46,Estable,Estable,0.25134742
2024-10-04,01:54:46,Estable,Estable,0.2684138
2024-10-04,01:54:46,Estable,Estable,0.3174435
2024-10-04,01:54:46,Estable,Estable,0.3165154
2024-10-04,01:54:46,Estable,Estable,0.26741037
2024-10-04,01:54:46,Estable,Estable,0.2864314
2024-10-04,01:54:46,Estable,Estable,0.28205115
2024-10-04,01:54:46,Estable,Estable,0.25118333
2024-10-04,01:54:46,Estable,Estable,0.24633382
2024-10-04,01:54:46,Estable,Estable,0.2505026
2024-10-04,01:54:46,Estable,Estable,0.21133025
2024-10-04,01:54:47,Estable,Estable,0.21313693
2024-10-04,01:54:47,Estable,Estable,0.20887029
2024-10-04,01:54:47,Estable,Estable,0.20544577
2024-10-04,01:54:47,Estable,Estable,0.20805867
2024-10-04,01:54:47,Estable,Estable,0.21100512
2024-10-04,01:54:47,Estable,Estable,0.2091832
2024-10-04,01:54:47,Estable,Estable,0.2112019
2024-10-04,01:54:47,Estable,Estable,0.2051759
2024-10-04,01:54:47,Estable,Estable,0.19797955
2024-10-04,01:54:47,Estable,Estable,0.18401793
2024-10-04,01:54:47,Estable,Estable,0.1761599
2024-10-04,01:54:48,Estable,Estable,0.17258899
2024-10-04,01:54:48,Estable,Estable,0.18037623
2024-10-04,01:54:48,Estable,Estable,0.1612078
2024-10-04,01:54:48,Estable,Estable,0.15276921
2024-10-04,01:54:48,Estable,Estable,0.16454835
2024-10-04,01:54:48,Estable,Estable,0.16814992
2024-10-04,01:54:48,Estable,Estable,0.16451243
2024-10-04,01:54:48,Estable,Estable,0.15220338
2024-10-04,01:54:48,Estable,Estable,0.16041087
2024-10-04,01:54:48,Estable,Estable,0.18517162
2024-10-04,01:54:48,Estable,Estable,0.17746009
2024-10-04,01:54:49,Estable,Estable,0.17690074
2024-10-04,01:54:49,Estable,Estable,0.15434285
2024-10-04,01:54:49,Estable,Estable,0.15360129
2024-10-04,01:54:49,Estable,Estable,0.16714743
2024-10-04,01:54:49,Estable,Estable,0.15726155
2024-10-04,01:54:49,Estable,Estable,0.16281459
2024-10-04,01:54:49,Estable,Estable,0.15001982
2024-10-04,01:54:49,Estable,Estable,0.14246242
2024-10-04,01:54:49,Estable,Estable,0.14767765
2024-10-04,01:54:49,Estable,Estable,0.15104389
2024-10-04,01:54:49,Estable,Estable,0.16433457
2024-10-04,01:54:49,Estable,Estable,0.1734779
2024-10-04,01:54:50,Estable,Estable,0.1717166
2024-10-04,01:54:50,Estable,Estable,0.17823647
2024-10-04,01:54:50,Estable,Estable,0.1816845
2024-10-04,01:54:50,Estable,Estable,0.18283993
2024-10-04,01:54:50,Estable,Estable,0.19357644
2024-10-04,01:54:50,Estable,Estable,0.21671121
2024-10-04,01:54:50,Estable,Estable,0.24544837
2024-10-04,01:54:50,Estable,Estable,0.27925515
2024-10-04,01:54:50,Estable,Estable,0.3158233
2024-10-04,01:54:50,Estable,Estable,0.3002723
2024-10-04,01:54:50,Estable,Estable,0.31369808
2024-10-04,01:54:50,Estable,Estable,0.30605498
2024-10-04,01:54:51,Estable,Estable,0.32557154
2024-10-04,01:54:51,Estable,Estable,0.24327813
2024-10-04,01:54:51,Estable,Estable,0.26539233
2024-10-04,01:54:51,Estable,Estable,0.24055475
2024-10-04,01:54:51,Estable,Estable,0.2898547
2024-10-04,01:54:51,Estable,Estable,0.2553316
2024-10-04,01:54:51,Estable,Estable,0.23301187
2024-10-04,01:54:51,Estable,Estable,0.23429392
2024-10-04,01:54:51,Estable,Estable,0.22688828
2024-10-04,01:54:51,Estable,Estable,0.21868832
2024-10-04,01:54:51,Estable,Estable,0.22345495
2024-10-04,01:54:52,Estable,Estable,0.2156504
2024-10-04,01:54:52,Estable,Estable,0.22104393
2024-10-04,01:54:52,Estable,Estable,0.2148864
2024-10-04,01:54:52,Estable,Estable,0.219404
2024-10-04,01:54:52,Estable,Estable,0.24856062
2024-10-04,01:54:52,Estable,Estable,0.25238627
2024-10-04,01:54:52,Estable,Estable,0.24109203
2024-10-04,01:54:52,Estable,Estable,0.2807237
2024-10-04,01:54:52,Estable,Estable,0.28655645
2024-10-04,01:54:52,Estable,Estable,0.28182366
2024-10-04,01:54:52,Estable,Estable,0.28313813
2024-10-04,01:54:52,Estable,Estable,0.29563153
2024-10-04,01:54:53,Estable,Estable,0.2819689
2024-10-04,01:54:53,Estable,Estable,0.27279943
2024-10-04,01:54:53,Estable,Estable,0.2709892
2024-10-04,01:54:53,Estable,Estable,0.26790068
2024-10-04,01:54:53,Estable,Estable,0.24757852
2024-10-04,01:54:53,Estable,Estable,0.23904032
2024-10-04,01:54:53,Estable,Estable,0.24369858
2024-10-04,01:54:53,Estable,Estable,0.24649465
2024-10-04,01:54:53,Estable,Estable,0.24733575
2024-10-04,01:54:53,Estable,Estable,0.23506543
2024-10-04,01:54:53,Estable,Estable,0.2358644
2024-10-04,01:54:54,Estable,Estable,0.2347546
2024-10-04,01:54:54,Estable,Estable,0.24172258
2024-10-04,01:54:54,Estable,Estable,0.24376096
2024-10-04,01:54:54,Estable,Estable,0.243079
2024-10-04,01:54:54,Estable,Estable,0.24582729
2024-10-04,01:54:54,Estable,Estable,0.24830596
2024-10-04,01:54:54,Estable,Estable,0.25111556
2024-10-04,01:54:54,Estable,Estable,0.25621077
2024-10-04,01:54:54,Estable,Estable,0.25623462
2024-10-04,01:54:54,Estable,Estable,0.2602309
2024-10-04,01:54:54,Estable,Estable,0.2597148
2024-10-04,01:54:54,Estable,Estable,0.26029083
2024-10-04,01:54:55,Estable,Estable,0.25881538
2024-10-04,01:54:55,Estable,Estable,0.26083738
2024-10-04,01:54:55,Estable,Estable,0.25915247
2024-10-04,01:54:55,Estable,Estable,0.25525445
2024-10-04,01:54:55,Estable,Estable,0.25631618
2024-10-04,01:54:55,Estable,Estable,0.25670695
2024-10-04,01:54:55,Estable,Estable,0.2637409
2024-10-04,01:54:55,Estable,Estable,0.26201716
2024-10-04,01:54:55,Estable,Estable,0.26284525
2024-10-04,01:54:55,Estable,Estable,0.2607866
2024-10-04,01:54:55,Estable,Estable,0.25986117
2024-10-04,01:54:56,Estable,Estable,0.2594028
2024-10-04,01:54:56,Estable,Estable,0.2597952
2024-10-04,01:54:56,Estable,Estable,0.25979418
2024-10-04,01:54:56,Estable,Estable,0.2608094
2024-10-04,01:54:56,Estable,Estable,0.25851864
2024-10-04,01:54:56,Estable,Estable,0.25189766
2024-10-04,01:54:56,Estable,Estable,0.23503953
2024-10-04,01:54:56,Estable,Estable,0.23048536
2024-10-04,01:54:56,Estable,Estable,0.22783712
2024-10-04,01:54:56,Estable,Estable,0.22802322
2024-10-04,01:54:56,Estable,Estable,0.25113526
2024-10-04,01:54:56,Estable,Estable,0.2451371
2024-10-04,01:54:57,Estable,Estable,0.25052285
2024-10-04,01:54:57,Estable,Estable,0.256927
2024-10-04,01:54:57,Estable,Estable,0.25495422
2024-10-04,01:54:57,Estable,Estable,0.2590456
2024-10-04,01:54:57,Estable,Estable,0.25751027
2024-10-04,01:54:57,Estable,Estable,0.25898385
2024-10-04,01:54:57,Estable,Estable,0.2592175
2024-10-04,01:54:57,Estable,Estable,0.25786155
2024-10-04,01:54:57,Estable,Estable,0.25801152
2024-10-04,01:54:57,Estable,Estable,0.25719896
2024-10-04,01:54:57,Estable,Estable,0.25856787
2024-10-04,01:54:58,Estable,Estable,0.26421842
2024-10-04,01:54:58,Estable,Estable,0.26147023
2024-10-04,01:54:58,Estable,Estable,0.24811287
2024-10-04,01:54:58,Estable,Estable,0.22830614
2024-10-04,01:54:58,Estable,Estable,0.22519802
2024-10-04,01:54:58,Estable,Estable,0.19026114
2024-10-04,01:54:58,Estable,Estable,0.19957766
2024-10-04,01:54:58,Estable,Estable,0.18527791
2024-10-04,01:54:58,Estable,Estable,0.12086031
2024-10-04,01:54:58,Estable,Estable,0.10614522
2024-10-04,01:54:58,Estable,Estable,0.10416572
2024-10-04,01:54:59,Estable,Estable,0.0965925
2024-10-04,01:54:59,Estable,Estable,0.11503538
2024-10-04,01:54:59,Estable,Estable,0.11571828
2024-10-04,01:54:59,Estable,Estable,0.1446483
2024-10-04,01:54:59,Estable,Estable,0.1390781
2024-10-04,01:54:59,Estable,Estable,0.12982969
2024-10-04,01:54:59,Estable,Estable,0.17863683
2024-10-04,01:54:59,Estable,Estable,0.1809736
2024-10-04,01:54:59,Estable,Estable,0.17935166
2024-10-04,01:54:59,Estable,Estable,0.17626736
2024-10-04,01:54:59,Estable,Estable,0.18681394
2024-10-04,01:55:00,Estable,Estable,0.20002052
2024-10-04,01:55:00,Estable,Estable,0.20302936
2024-10-04,01:55:00,Estable,Estable,0.23938802
2024-10-04,01:55:00,Estable,Estable,0.27795935
2024-10-04,01:55:00,Estable,Estable,0.3666708
2024-10-04,01:55:00,Estable,Estable,0.41866767
2024-10-04,01:55:00,Estable,Estable,0.4652831
2024-10-04,01:55:00,Estable,Estable,0.48876497
2024-10-04,01:55:00,Estable,Estable,0.4979002
2024-10-04,01:55:00,Estable,Estable,0.43273267
2024-10-04,01:55:00,Estable,Estable,0.41842178
2024-10-04,01:55:01,Estable,Estable,0.3158014
2024-10-04,01:55:01,Estable,Estable,0.1816311
2024-10-04,01:55:01,Estable,Estable,0.17923939
2024-10-04,01:55:01,Estable,Estable,0.17799164
2024-10-04,01:55:01,Estable,Estable,0.18302038
2024-10-04,01:55:01,Estable,Estable,0.18898898
2024-10-04,01:55:01,Estable,Estable,0.18216927
2024-10-04,01:55:01,Estable,Estable,0.17875668
2024-10-04,01:55:01,Estable,Estable,0.18167312
2024-10-04,01:55:01,Estable,Estable,0.17997015
2024-10-04,01:55:01,Estable,Estable,0.17862077
2024-10-04,01:55:01,Estable,Estable,0.17518993
2024-10-04,01:55:02,Estable,Estable,0.18061315
2024-10-04,01:55:02,Estable,Estable,0.18170363
2024-10-04,01:55:02,Estable,Estable,0.17895612
2024-10-04,01:55:02,Estable,Estable,0.18663341
2024-10-04,01:55:02,Estable,Estable,0.18319473
2024-10-04,01:55:02,Estable,Estable,0.18313545
2024-10-04,01:55:02,Estable,Estable,0.184125
2024-10-04,01:55:02,Estable,Estable,0.18333313
2024-10-04,01:55:02,Estable,Estable,0.1795946
2024-10-04,01:55:02,Estable,Estable,0.17845526
2024-10-04,01:55:02,Estable,Estable,0.18469852
2024-10-04,01:55:02,Estable,Estable,0.19117403
2024-10-04,01:55:03,Estable,Estable,0.16529156
2024-10-04,01:55:03,Estable,Estable,0.16728519
2024-10-04,01:55:03,Estable,Estable,0.16420504
2024-10-04,01:55:03,Estable,Estable,0.18561994
2024-10-04,01:55:03,Estable,Estable,0.26615006
2024-10-04,01:55:03,Estable,Estable,0.3762812
2024-10-04,01:55:03,Estable,Estable,0.41814464
2024-10-04,01:55:03,Estable,Estable,0.47871956
2024-10-04,01:55:03,Estable,Estable,0.44198906
2024-10-04,01:55:03,Estable,Estable,0.4915796
2024-10-04,01:55:04,Estable,Estable,0.4641434
2024-10-04,01:55:04,Estable,Estable,0.48707366
2024-10-04,01:55:04,Inestable,Inestabilidad leve,0.5441599
2024-10-04,01:55:04,Inestable,Inestabilidad leve,0.5458474
2024-10-04,01:55:04,Inestable,Inestabilidad leve,0.5740508
2024-10-04,01:55:04,Inestable,Inestabilidad leve,0.5903877
2024-10-04,01:55:04,Inestable,Inestabilidad leve,0.57694745
2024-10-04,01:55:04,Inestable,Inestabilidad leve,0.6071565
2024-10-04,01:55:04,Inestable,Inestabilidad leve,0.5997904
2024-10-04,01:55:04,Inestable,Inestabilidad moderada,0.69758815
2024-10-04,01:55:04,Inestable,Inestabilidad leve,0.6560924
2024-10-04,01:55:04,Inestable,Inestabilidad leve,0.6507031
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.66172683
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.64894825
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.6147531
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.64616716
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.6059177
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.62783575
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.62627864
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.6440855
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.658466
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.66960764
2024-10-04,01:55:05,Inestable,Inestabilidad leve,0.6359412
2024-10-04,01:55:06,Inestable,Inestabilidad moderada,0.7033968
2024-10-04,01:55:06,Estable,Estable,0.26735023
2024-10-04,01:55:06,Estable,Estable,0.25510177
2024-10-04,01:55:06,Estable,Estable,0.25923347
2024-10-04,01:55:06,Estable,Estable,0.24929675
2024-10-04,01:55:06,Estable,Estable,0.26217112
2024-10-04,01:55:06,Estable,Estable,0.2525777
2024-10-04,01:55:06,Estable,Estable,0.25751248
2024-10-04,01:55:06,Estable,Estable,0.2460721
2024-10-04,01:55:06,Estable,Estable,0.25893852
2024-10-04,01:55:06,Estable,Estable,0.24645011
2024-10-04,01:55:06,Estable,Estable,0.25584733
2024-10-04,01:55:07,Estable,Estable,0.25390863
2024-10-04,01:55:07,Estable,Estable,0.2542722
2024-10-04,01:55:07,Estable,Estable,0.25201482
2024-10-04,01:55:07,Estable,Estable,0.26010916
2024-10-04,01:55:07,Estable,Estable,0.25178596
2024-10-04,01:55:07,Estable,Estable,0.2605899
2024-10-04,01:55:07,Estable,Estable,0.24772339
2024-10-04,01:55:07,Estable,Estable,0.24851793
2024-10-04,01:55:07,Estable,Estable,0.24069823
2024-10-04,01:55:07,Estable,Estable,0.2507306
2024-10-04,01:55:07,Estable,Estable,0.24602881
2024-10-04,01:55:08,Estable,Estable,0.25084993
2024-10-04,01:55:08,Estable,Estable,0.25340152
2024-10-04,01:55:08,Estable,Estable,0.24925092
2024-10-04,01:55:08,Estable,Estable,0.25787762
2024-10-04,01:55:08,Estable,Estable,0.25337383
2024-10-04,01:55:08,Estable,Estable,0.2520629
2024-10-04,01:55:08,Estable,Estable,0.256472
2024-10-04,01:55:08,Estable,Estable,0.24881837
2024-10-04,01:55:08,Estable,Estable,0.25895113
2024-10-04,01:55:08,Estable,Estable,0.2526632
2024-10-04,01:55:08,Estable,Estable,0.25217292
2024-10-04,01:55:09,Estable,Estable,0.25396
2024-10-04,01:55:09,Estable,Estable,0.25191715
2024-10-04,01:55:09,Estable,Estable,0.254171
2024-10-04,01:55:09,Estable,Estable,0.25105447
2024-10-04,01:55:09,Estable,Estable,0.2505922
2024-10-04,01:55:09,Estable,Estable,0.2546696
2024-10-04,01:55:09,Estable,Estable,0.24688801
2024-10-04,01:55:09,Estable,Estable,0.25220922
2024-10-04,01:55:09,Estable,Estable,0.25307164
2024-10-04,01:55:09,Estable,Estable,0.25446424
2024-10-04,01:55:09,Estable,Estable,0.24988224
2024-10-04,01:55:09,Estable,Estable,0.25701657
2024-10-04,01:55:10,Estable,Estable,0.25054383
2024-10-04,01:55:10,Estable,Estable,0.24804634
2024-10-04,01:55:10,Estable,Estable,0.24292217
2024-10-04,01:55:10,Estable,Estable,0.24541995
2024-10-04,01:55:10,Estable,Estable,0.24135187
2024-10-04,01:55:10,Estable,Estable,0.24875139
2024-10-04,01:55:10,Estable,Estable,0.25053197
2024-10-04,01:55:10,Estable,Estable,0.2472355
2024-10-04,01:55:10,Estable,Estable,0.24726197
2024-10-04,01:55:10,Estable,Estable,0.25189766
2024-10-04,01:55:10,Estable,Estable,0.24630733
2024-10-04,01:55:10,Estable,Estable,0.25147846
2024-10-04,01:55:11,Estable,Estable,0.24625385
2024-10-04,01:55:11,Estable,Estable,0.24291371
2024-10-04,01:55:11,Estable,Estable,0.24730301
2024-10-04,01:55:11,Estable,Estable,0.2422829
2024-10-04,01:55:11,Estable,Estable,0.24424349
2024-10-04,01:55:11,Estable,Estable,0.24435389
2024-10-04,01:55:11,Estable,Estable,0.2445269
2024-10-04,01:55:11,Estable,Estable,0.24449229
2024-10-04,01:55:11,Estable,Estable,0.24632633
2024-10-04,01:55:11,Estable,Estable,0.24642682
2024-10-04,01:55:11,Estable,Estable,0.24658582
2024-10-04,01:55:12,Estable,Estable,0.24641539
2024-10-04,01:55:12,Estable,Estable,0.24563205
2024-10-04,01:55:12,Estable,Estable,0.24609342
2024-10-04,01:55:12,Estable,Estable,0.24703826
2024-10-04,01:55:12,Estable,Estable,0.25413698
2024-10-04,01:55:12,Estable,Estable,0.25138935
2024-10-04,01:55:12,Estable,Estable,0.25128847
2024-10-04,01:55:12,Estable,Estable,0.25022823
2024-10-04,01:55:12,Estable,Estable,0.24572961
2024-10-04,01:55:12,Estable,Estable,0.24616176
2024-10-04,01:55:12,Estable,Estable,0.2501755
2024-10-04,01:55:12,Estable,Estable,0.27986085
2024-10-04,01:55:13,Estable,Estable,0.2672042
2024-10-04,01:55:13,Estable,Estable,0.2635593
2024-10-04,01:55:13,Estable,Estable,0.27804187
2024-10-04,01:55:13,Estable,Estable,0.27538022
2024-10-04,01:55:13,Estable,Estable,0.2869807
2024-10-04,01:55:13,Estable,Estable,0.3035609
2024-10-04,01:55:13,Estable,Estable,0.29381046
2024-10-04,01:55:13,Estable,Estable,0.28110144
2024-10-04,01:55:13,Estable,Estable,0.28268313
2024-10-04,01:55:13,Estable,Estable,0.2830351
2024-10-04,01:55:14,Estable,Estable,0.2802431
2024-10-04,01:55:14,Estable,Estable,0.27907437
2024-10-04,01:55:14,Estable,Estable,0.2793862
2024-10-04,01:55:14,Estable,Estable,0.27760544
2024-10-04,01:55:14,Estable,Estable,0.27549285
2024-10-04,01:55:14,Estable,Estable,0.2775092
2024-10-04,01:55:14,Estable,Estable,0.2759585
2024-10-04,01:55:14,Estable,Estable,0.29752442
2024-10-04,01:55:14,Estable,Estable,0.29453927
2024-10-04,01:55:14,Estable,Estable,0.29063556
2024-10-04,01:55:14,Estable,Estable,0.28333673
2024-10-04,01:55:14,Estable,Estable,0.27888837
2024-10-04,01:55:15,Estable,Estable,0.27697924
2024-10-04,01:55:15,Estable,Estable,0.2708374
2024-10-04,01:55:15,Estable,Estable,0.27155003
2024-10-04,01:55:15,Estable,Estable,0.27003843
2024-10-04,01:55:15,Estable,Estable,0.2706924
2024-10-04,01:55:15,Estable,Estable,0.26796412
2024-10-04,01:55:15,Estable,Estable,0.26489252
2024-10-04,01:55:15,Estable,Estable,0.261956
2024-10-04,01:55:15,Estable,Estable,0.27541676
2024-10-04,01:55:15,Estable,Estable,0.28333268
2024-10-04,01:55:15,Estable,Estable,0.27580923
2024-10-04,01:55:16,Estable,Estable,0.2087757
2024-10-04,01:55:16,Estable,Estable,0.22370711
2024-10-04,01:55:16,Estable,Estable,0.21336357
2024-10-04,01:55:16,Estable,Estable,0.21841985
2024-10-04,01:55:16,Estable,Estable,0.20941582
2024-10-04,01:55:16,Estable,Estable,0.21565425
2024-10-04,01:55:16,Estable,Estable,0.2275895
2024-10-04,01:55:16,Estable,Estable,0.22536878
2024-10-04,01:55:16,Estable,Estable,0.23381595
2024-10-04,01:55:16,Estable,Estable,0.2426831
2024-10-04,01:55:16,Estable,Estable,0.23947224
2024-10-04,01:55:16,Estable,Estable,0.25250646
2024-10-04,01:55:17,Estable,Estable,0.26079476
2024-10-04,01:55:17,Estable,Estable,0.26809436
2024-10-04,01:55:17,Estable,Estable,0.28885138
2024-10-04,01:55:17,Estable,Estable,0.2917466
2024-10-04,01:55:17,Estable,Estable,0.29453626
2024-10-04,01:55:17,Estable,Estable,0.28021196
2024-10-04,01:55:17,Estable,Estable,0.2786401
2024-10-04,01:55:17,Estable,Estable,0.24357578
2024-10-04,01:55:17,Estable,Estable,0.19979711
2024-10-04,01:55:17,Estable,Estable,0.17864266
2024-10-04,01:55:17,Estable,Estable,0.13623819
2024-10-04,01:55:18,Estable,Estable,0.15936518
2024-10-04,01:55:18,Estable,Estable,0.16616672
2024-10-04,01:55:18,Estable,Estable,0.15551557
2024-10-04,01:55:18,Estable,Estable,0.15746057
2024-10-04,01:55:18,Estable,Estable,0.16138762
2024-10-04,01:55:18,Estable,Estable,0.16848066
